tradeday,account,ticker,attr
"2017-08-11 00:00:00",XLIN01,JD,-0.000531813652496165
"2017-08-11 00:00:00",XLIN01,KO,-0.000587794036969446
"2017-08-11 00:00:00",XLIN01,KR,0.000566801392791966
"2017-08-11 00:00:00",XLIN01,TWTR,0.00137991647726637
"2017-08-14 00:00:00",XLIN01,CMG,-0.00111921292258312
"2017-08-14 00:00:00",XLIN01,EBAY,0.000418658200467502
"2017-08-14 00:00:00",XLIN01,INTU,0.00127830303876077
"2017-08-14 00:00:00",XLIN01,JD,-0.00460524020514252
"2017-08-14 00:00:00",XLIN01,KO,0.000820570072916303
"2017-08-14 00:00:00",XLIN01,KR,0.00113037714126225
"2017-08-14 00:00:00",XLIN01,TWTR,0.00137598995220319
"2017-08-15 00:00:00",XLIN01,CMG,0.000106134430428183
"2017-08-15 00:00:00",XLIN01,EBAY,0.000139650566352872
"2017-08-15 00:00:00",XLIN01,INTU,-0.000793215216884312
"2017-08-15 00:00:00",XLIN01,JD,-0.000558602265411487
"2017-08-15 00:00:00",XLIN01,KO,0.00152498418457336
"2017-08-15 00:00:00",XLIN01,KR,-0.00590721895672648
"2017-08-15 00:00:00",XLIN01,TWTR,-0.00113396259878532
"2017-08-16 00:00:00",XLIN01,CMG,-0.000745082106642337
"2017-08-16 00:00:00",XLIN01,EBAY,0.000309279365021347
"2017-08-16 00:00:00",XLIN01,INTU,0.000253046753199284
"2017-08-16 00:00:00",XLIN01,JD,-0.00112465223644126
"2017-08-16 00:00:00",XLIN01,KO,0.0000393628282754442
"2017-08-16 00:00:00",XLIN01,KR,-0.000253046753199284
"2017-08-16 00:00:00",XLIN01,TWTR,0.00171228302998182
"2017-08-17 00:00:00",XLIN01,CMG,-0.000621251582996822
"2017-08-17 00:00:00",XLIN01,EBAY,-0.00143365749922344
"2017-08-17 00:00:00",XLIN01,INTU,-0.0019452764499267
"2017-08-17 00:00:00",XLIN01,JD,-0.00801161543683684
"2017-08-17 00:00:00",XLIN01,KO,-0.00133808033260854
"2017-08-17 00:00:00",XLIN01,KR,-0.00290948139548285
"2017-08-17 00:00:00",XLIN01,TWTR,-0.0023641293271508
"2017-08-18 00:00:00",XLIN01,CMG,-0.00191344524696477
"2017-08-18 00:00:00",XLIN01,EBAY,-0.000200510729472356
"2017-08-18 00:00:00",XLIN01,INTU,-0.000200510729472356
"2017-08-18 00:00:00",XLIN01,JD,-0.00191917412494969
"2017-08-18 00:00:00",XLIN01,KO,-0.000761940771994953
"2017-08-18 00:00:00",XLIN01,KR,0
"2017-08-18 00:00:00",XLIN01,TWTR,0.000996824769376856
"2017-08-21 00:00:00",XLIN01,CMG,-0.000762123881079915
"2017-08-21 00:00:00",XLIN01,EBAY,-0.00155300715389869
"2017-08-21 00:00:00",XLIN01,INTU,0.00103533810259913
"2017-08-21 00:00:00",XLIN01,JD,0.00324981126649171
"2017-08-21 00:00:00",XLIN01,KO,0.0000402631484344106
"2017-08-21 00:00:00",XLIN01,KR,-0.00323543157062228
"2017-08-21 00:00:00",XLIN01,TWTR,0.00100082683251249
"2017-08-22 00:00:00",XLIN01,CMG,-0.000885988013272561
"2017-08-22 00:00:00",XLIN01,EBAY,0.00163965314144597
"2017-08-22 00:00:00",XLIN01,INTU,0.00128870983748736
"2017-08-22 00:00:00",XLIN01,JD,0.00256016016822266
"2017-08-22 00:00:00",XLIN01,KO,-0.00032217745937184
"2017-08-22 00:00:00",XLIN01,KR,0.00427172792113556
"2017-08-22 00:00:00",XLIN01,TWTR,0.00433788936368513
"2017-08-23 00:00:00",XLIN01,CMG,-0.00239126082208821
"2017-08-23 00:00:00",XLIN01,EBAY,0.000227198177870613
"2017-08-23 00:00:00",XLIN01,INTU,-0.00149382801949928
"2017-08-23 00:00:00",XLIN01,JD,0.000823593394780974
"2017-08-23 00:00:00",XLIN01,KO,-0.000238558086764144
"2017-08-23 00:00:00",XLIN01,KR,0.00025559795010444
"2017-08-23 00:00:00",XLIN01,TWTR,0.00271785820277721
"2017-08-24 00:00:00",XLIN01,CMG,0.00137184535922893
"2017-08-24 00:00:00",XLIN01,EBAY,-0.0000284025954291703
"2017-08-24 00:00:00",XLIN01,INTU,-0.000107929862630847
"2017-08-24 00:00:00",XLIN01,JD,-0.0010508960308793
"2017-08-24 00:00:00",XLIN01,KO,-0.0005169272368109
"2017-08-24 00:00:00",XLIN01,KR,-0.0237729723742156
"2017-08-24 00:00:00",XLIN01,TWTR,-0.000576572687212157
"2017-08-25 00:00:00",XLIN01,CMG,0.00200063775788789
"2017-08-25 00:00:00",XLIN01,EBAY,-0.000582427294872747
"2017-08-25 00:00:00",XLIN01,INTU,0.00117650313564295
"2017-08-25 00:00:00",XLIN01,JD,-0.00349456376923648
"2017-08-25 00:00:00",XLIN01,KO,0.000652318570257476
"2017-08-25 00:00:00",XLIN01,KR,0.00838695304616755
"2017-08-25 00:00:00",XLIN01,TWTR,-0.00202684698615716
"2017-08-28 00:00:00",XLIN01,CMG,0.000934905402334948
"2017-08-28 00:00:00",XLIN01,EBAY,0.000376277716110041
"2017-08-28 00:00:00",XLIN01,INTU,0.000318388836708496
"2017-08-28 00:00:00",XLIN01,JD,-0.00150511086444016
"2017-08-28 00:00:00",XLIN01,KO,-0.00060783323371622
"2017-08-28 00:00:00",XLIN01,KR,-0.000260499957306951
"2017-08-28 00:00:00",XLIN01,TWTR,0.00100726650158688
"2017-08-29 00:00:00",XLIN01,CMG,-0.0004774574954316
"2017-08-29 00:00:00",XLIN01,EBAY,0.00112853589829287
"2017-08-29 00:00:00",XLIN01,INTU,0.00006366099939088
"2017-08-29 00:00:00",XLIN01,JD,0.00141790407734233
"2017-08-29 00:00:00",XLIN01,KO,0.000121534635200771
"2017-08-29 00:00:00",XLIN01,KR,0.00117194112515029
"2017-08-29 00:00:00",XLIN01,TWTR,0.00134266835078947
"2017-08-30 00:00:00",XLIN01,CMG,0.00137085521493771
"2017-08-30 00:00:00",XLIN01,EBAY,0.00141117448596529
"2017-08-30 00:00:00",XLIN01,INTU,0.00112893958877223
"2017-08-30 00:00:00",XLIN01,JD,0.00316794272359556
"2017-08-30 00:00:00",XLIN01,KO,-0.000241915626165479
"2017-08-30 00:00:00",XLIN01,KR,0.00505430861810018
"2017-08-30 00:00:00",XLIN01,TWTR,0
"2017-08-31 00:00:00",XLIN01,CMG,0.000449684438214639
"2017-08-31 00:00:00",XLIN01,EBAY,0.00125228577730659
"2017-08-31 00:00:00",XLIN01,INTU,0.000842446795642615
"2017-08-31 00:00:00",XLIN01,JD,-0.0000996136413766605
"2017-08-31 00:00:00",XLIN01,KO,0.000637527304810627
"2017-08-31 00:00:00",XLIN01,KR,-0.00422646449840974
"2017-08-31 00:00:00",XLIN01,TWTR,-0.000165074034281323
"2017-09-01 00:00:00",XLIN01,CMG,0.000923346561317764
"2017-09-01 00:00:00",XLIN01,EBAY,0.000626963714475025
"2017-09-01 00:00:00",XLIN01,INTU,0.000256485155921601
"2017-09-01 00:00:00",XLIN01,JD,0.000242235980592623
"2017-09-01 00:00:00",XLIN01,KO,0.000917646891186173
"2017-09-01 00:00:00",XLIN01,KR,0.00705334178784403
"2017-09-01 00:00:00",XLIN01,TWTR,-0.000413226084540357
"2017-09-04 00:00:00",XLIN01,CMG,0
"2017-09-04 00:00:00",XLIN01,EBAY,0
"2017-09-04 00:00:00",XLIN01,INTU,0
"2017-09-04 00:00:00",XLIN01,JD,0
"2017-09-04 00:00:00",XLIN01,KO,0
"2017-09-04 00:00:00",XLIN01,KR,0
"2017-09-04 00:00:00",XLIN01,TWTR,0
"2017-09-05 00:00:00",XLIN01,CMG,-0.00328282079834927
"2017-09-05 00:00:00",XLIN01,EBAY,-0.00073390662731798
"2017-09-05 00:00:00",XLIN01,INTU,-0.000203235681411133
"2017-09-05 00:00:00",XLIN01,JD,-0.00166540350045234
"2017-09-05 00:00:00",XLIN01,KO,0.000553252688285862
"2017-09-05 00:00:00",XLIN01,KR,0.000127022300881958
"2017-09-05 00:00:00",XLIN01,TWTR,-0.0017190351386025
"2017-09-06 00:00:00",XLIN01,CMG,0.00271733337502185
"2017-09-06 00:00:00",XLIN01,EBAY,0.00190440728165757
"2017-09-06 00:00:00",XLIN01,INTU,-0.00022739191422777
"2017-09-06 00:00:00",XLIN01,JD,0.00068217574268331
"2017-09-06 00:00:00",XLIN01,KO,0.000159174339959439
"2017-09-06 00:00:00",XLIN01,KR,0.00153489542103745
"2017-09-06 00:00:00",XLIN01,TWTR,0.0014837322403362
"2017-09-07 00:00:00",XLIN01,CMG,-0.000177605121793417
"2017-09-07 00:00:00",XLIN01,EBAY,0.00352391114669478
"2017-09-07 00:00:00",XLIN01,INTU,-0.0000789356096859631
"2017-09-07 00:00:00",XLIN01,JD,0.000535634494297607
"2017-09-07 00:00:00",XLIN01,KO,0.00126296975497541
"2017-09-07 00:00:00",XLIN01,KR,0.00279093762818227
"2017-09-07 00:00:00",XLIN01,TWTR,0.00318843480552944
"2017-09-08 00:00:00",XLIN01,CMG,-0.00480150569865114
"2017-09-08 00:00:00",XLIN01,EBAY,-0.000613432783799798
"2017-09-08 00:00:00",XLIN01,INTU,0.000312293053570806
"2017-09-08 00:00:00",XLIN01,JD,-0.00189606496810847
"2017-09-08 00:00:00",XLIN01,KO,0.0000780732633927015
"2017-09-08 00:00:00",XLIN01,KR,-0.0214562057788157
"2017-09-08 00:00:00",XLIN01,TWTR,0.00185981666724757
"2017-09-11 00:00:00",XLIN01,CMG,0.00146364866703425
"2017-09-11 00:00:00",XLIN01,EBAY,0.000859284931722651
"2017-09-11 00:00:00",XLIN01,INTU,0.000618685150840309
"2017-09-11 00:00:00",XLIN01,JD,0.00254921196411053
"2017-09-11 00:00:00",XLIN01,KO,0.000882199196568589
"2017-09-11 00:00:00",XLIN01,KR,0.00360899671323514
"2017-09-11 00:00:00",XLIN01,TWTR,0.00174434841139698
"2017-09-12 00:00:00",XLIN01,CMG,0.00104467027063755
"2017-09-12 00:00:00",XLIN01,EBAY,0.000254797626984767
"2017-09-12 00:00:00",XLIN01,INTU,-0.00014721640670231
"2017-09-12 00:00:00",XLIN01,JD,0.00353885593034399
"2017-09-12 00:00:00",XLIN01,KO,0.000792703728397054
"2017-09-12 00:00:00",XLIN01,KR,0.00305757152381721
"2017-09-12 00:00:00",XLIN01,TWTR,0.00418717433678301
"2017-09-13 00:00:00",XLIN01,CMG,0.000774354064310524
"2017-09-13 00:00:00",XLIN01,EBAY,0.00025159518334999
"2017-09-13 00:00:00",XLIN01,INTU,-0.000178912130382215
"2017-09-13 00:00:00",XLIN01,JD,0.00553509403369978
"2017-09-13 00:00:00",XLIN01,KO,0.000587055427816643
"2017-09-13 00:00:00",XLIN01,KR,0.00188696387512492
"2017-09-13 00:00:00",XLIN01,TWTR,0.000243208677238324
"2017-09-14 00:00:00",XLIN01,CMG,-0.000279799707733969
"2017-09-14 00:00:00",XLIN01,EBAY,0.000110811765439196
"2017-09-14 00:00:00",XLIN01,INTU,0.0000110811765439196
"2017-09-14 00:00:00",XLIN01,JD,-0.0000554058827195978
"2017-09-14 00:00:00",XLIN01,KO,-0.00151258059824502
"2017-09-14 00:00:00",XLIN01,KR,-0.00585917209759746
"2017-09-14 00:00:00",XLIN01,TWTR,0.0000803385299434167
"2017-09-15 00:00:00",XLIN01,CMG,0.000697810410493952
"2017-09-15 00:00:00",XLIN01,EBAY,0.000251211747777823
"2017-09-15 00:00:00",XLIN01,INTU,0.0000279124164197581
"2017-09-15 00:00:00",XLIN01,JD,-0.000949022158271775
"2017-09-15 00:00:00",XLIN01,KO,0.000273541680913629
"2017-09-15 00:00:00",XLIN01,KR,0.00389378209055625
"2017-09-15 00:00:00",XLIN01,TWTR,-0.00161892015234597
"2017-09-18 00:00:00",XLIN01,CMG,-0.00312372541841077
"2017-09-18 00:00:00",XLIN01,EBAY,-0.000027840690003661
"2017-09-18 00:00:00",XLIN01,INTU,0.000929879046122279
"2017-09-18 00:00:00",XLIN01,JD,-0.000473291730062238
"2017-09-18 00:00:00",XLIN01,KO,-0.000272838762035878
"2017-09-18 00:00:00",XLIN01,KR,-0.00162868036521417
"2017-09-18 00:00:00",XLIN01,TWTR,-0.0033102580414353
"2017-09-19 00:00:00",XLIN01,CMG,0.000432163638481085
"2017-09-19 00:00:00",XLIN01,EBAY,0.000561251478546864
"2017-09-19 00:00:00",XLIN01,INTU,0.00086432727696217
"2017-09-19 00:00:00",XLIN01,JD,-0.00115056553102107
"2017-09-19 00:00:00",XLIN01,KO,-0.000510738845477646
"2017-09-19 00:00:00",XLIN01,KR,-0.00391472906286437
"2017-09-19 00:00:00",XLIN01,TWTR,0.00130210343022872
"2017-09-20 00:00:00",XLIN01,CMG,0.00252612272511818
"2017-09-20 00:00:00",XLIN01,EBAY,-0.000140652712979854
"2017-09-20 00:00:00",XLIN01,INTU,-0.000208166015210184
"2017-09-20 00:00:00",XLIN01,JD,0.000309435968555679
"2017-09-20 00:00:00",XLIN01,KO,-0.000787655192687184
"2017-09-20 00:00:00",XLIN01,KR,-0.00417738557550167
"2017-09-20 00:00:00",XLIN01,TWTR,-0.00114210002939642
"2017-09-21 00:00:00",XLIN01,CMG,0.000234331878875828
"2017-09-21 00:00:00",XLIN01,EBAY,-0.000818749938240845
"2017-09-21 00:00:00",XLIN01,INTU,-0.000271034462314211
"2017-09-21 00:00:00",XLIN01,JD,-0.00412198244769529
"2017-09-21 00:00:00",XLIN01,KO,-0.00150198264532458
"2017-09-21 00:00:00",XLIN01,KR,-0.00736874944416761
"2017-09-21 00:00:00",XLIN01,TWTR,-0.000327499975296338
"2017-09-22 00:00:00",XLIN01,CMG,0.000312162152486916
"2017-09-22 00:00:00",XLIN01,EBAY,0.000114554918343822
"2017-09-22 00:00:00",XLIN01,INTU,0.00104817750284597
"2017-09-22 00:00:00",XLIN01,JD,-0.00174696250474329
"2017-09-22 00:00:00",XLIN01,KO,0.00036084799278304
"2017-09-22 00:00:00",XLIN01,KR,-0.0009021199819576
"2017-09-22 00:00:00",XLIN01,TWTR,0.000249156947397813
"2017-09-25 00:00:00",XLIN01,CMG,0.00186829923161896
"2017-09-25 00:00:00",XLIN01,EBAY,-0.00146139970571422
"2017-09-25 00:00:00",XLIN01,INTU,-0.000905494719619004
"2017-09-25 00:00:00",XLIN01,JD,-0.00412630505142837
"2017-09-25 00:00:00",XLIN01,KO,0.000802337093333295
"2017-09-25 00:00:00",XLIN01,KR,-0.00270788768999987
"2017-09-25 00:00:00",XLIN01,TWTR,-0.00523524953399975
"2017-09-26 00:00:00",XLIN01,CMG,-0.000469736092404628
"2017-09-26 00:00:00",XLIN01,EBAY,0.000202972385606938
"2017-09-26 00:00:00",XLIN01,INTU,0.0000173976330520233
"2017-09-26 00:00:00",XLIN01,JD,-0.00176875936028903
"2017-09-26 00:00:00",XLIN01,KO,-0.000487133725456652
"2017-09-26 00:00:00",XLIN01,KR,0.00326205619725436
"2017-09-26 00:00:00",XLIN01,TWTR,-0.00327945383030639
"2017-09-27 00:00:00",XLIN01,CMG,-0.00155811915251109
"2017-09-27 00:00:00",XLIN01,EBAY,0.000581387743474286
"2017-09-27 00:00:00",XLIN01,INTU,-0.000238368974824457
"2017-09-27 00:00:00",XLIN01,JD,-0.00177323261759657
"2017-09-27 00:00:00",XLIN01,KO,-0.0037848342100176
"2017-09-27 00:00:00",XLIN01,KR,0.000523248969126857
"2017-09-27 00:00:00",XLIN01,TWTR,0.00303484402093577
"2017-09-28 00:00:00",XLIN01,CMG,0.000781572389497183
"2017-09-28 00:00:00",XLIN01,EBAY,-0.000933220763578727
